,Load_MW,temperature_2m,wind_speed_10m,shortwave_radiation
2022-03-13 08:00:00,52262.08,0.2,19.2,113.0
2022-03-13 09:00:00,53808.58,2.0,16.4,263.0
2022-03-13 10:00:00,54909.17,4.2,16.5,401.0
2022-03-13 11:00:00,55023.21,6.3,16.7,506.0
2022-03-13 12:00:00,52502.85,8.1,18.4,567.0
2022-03-13 13:00:00,50207.12,10.1,19.4,581.0
2022-03-13 14:00:00,49627.38,10.8,19.4,544.0
2022-03-13 15:00:00,50048.01,11.1,19.5,460.0
2022-03-13 16:00:00,52764.89,10.7,17.8,338.0
2022-03-13 17:00:00,55849.64,9.4,15.9,192.0
2022-03-13 18:00:00,58784.94,7.6,17.5,52.0
2022-03-13 19:00:00,56472.93,6.7,20.2,0.0
2022-03-13 20:00:00,54197.08,6.1,21.5,0.0
2022-03-13 21:00:00,53911.32,5.3,20.0,0.0
2022-03-13 22:00:00,51918.07,4.6,17.6,0.0
2022-03-13 23:00:00,49573.11,3.8,16.4,0.0
2022-03-14 00:00:00,47821.33,3.0,16.4,0.0
2022-03-14 01:00:00,46050.74,3.3,15.3,0.0
2022-03-14 02:00:00,46917.7,2.7,15.3,0.0
2022-03-14 03:00:00,48631.78,2.1,15.5,0.0
2022-03-14 04:00:00,51806.52,1.5,15.5,0.0
2022-03-14 05:00:00,58323.63,1.1,15.9,0.0
2022-03-14 06:00:00,65828.69,0.8,15.0,0.0
2022-03-14 07:00:00,69997.36,0.8,14.5,11.0
2022-03-14 08:00:00,70036.7,2.7,16.7,118.0
2022-03-14 09:00:00,70863.57,4.9,14.8,268.0
2022-03-14 10:00:00,70892.88,6.9,15.6,407.0
2022-03-14 11:00:00,71281.66,8.4,14.2,514.0
2022-03-14 12:00:00,69630.26,9.6,12.4,573.0
2022-03-14 13:00:00,68103.57,11.8,14.1,570.0
2022-03-14 14:00:00,67447.29,12.0,14.2,428.0
2022-03-14 15:00:00,65489.08,11.8,14.2,320.0
2022-03-14 16:00:00,65277.14,11.5,14.8,287.0
2022-03-14 17:00:00,67192.6,9.8,15.5,96.0
2022-03-14 18:00:00,69707.28,8.1,15.3,27.0
2022-03-14 19:00:00,66524.92,7.2,12.8,0.0
2022-03-14 20:00:00,62776.38,6.7,12.7,0.0
2022-03-14 21:00:00,59759.61,6.7,13.5,0.0
2022-03-14 22:00:00,55810.45,6.5,14.3,0.0
2022-03-14 23:00:00,52151.31,6.6,15.2,0.0
2022-03-15 00:00:00,50214.64,6.8,15.0,0.0
2022-03-15 01:00:00,49024.51,7.2,14.0,0.0
2022-03-15 02:00:00,50177.37,6.8,10.0,0.0
2022-03-15 03:00:00,50959.2,5.4,7.8,0.0
2022-03-15 04:00:00,53718.3,4.9,7.8,0.0
2022-03-15 05:00:00,59077.63,4.7,6.3,0.0
2022-03-15 06:00:00,64857.71,3.8,4.6,0.0
2022-03-15 07:00:00,68506.88,3.5,5.2,10.0
2022-03-15 08:00:00,69395.57,4.8,8.2,89.0
2022-03-15 09:00:00,70235.25,6.5,6.8,204.0
2022-03-15 10:00:00,71416.66,8.1,5.7,345.0
2022-03-15 11:00:00,71590.76,9.9,7.4,434.0
2022-03-15 12:00:00,70934.67,10.9,5.6,442.0
2022-03-15 13:00:00,68475.46,11.6,6.4,377.0
2022-03-15 14:00:00,68216.17,11.9,4.1,305.0
2022-03-15 15:00:00,67182.75,11.8,2.9,245.0
2022-03-15 16:00:00,66835.46,11.6,3.6,173.0
2022-03-15 17:00:00,68458.38,10.5,4.7,76.0
2022-03-15 18:00:00,69667.75,8.6,6.2,24.0
2022-03-15 19:00:00,66579.1,7.3,8.2,0.0
2022-03-15 20:00:00,62609.67,7.7,7.7,0.0
2022-03-15 21:00:00,59243.29,7.2,10.6,0.0
2022-03-15 22:00:00,55624.51,6.9,11.1,0.0
2022-03-15 23:00:00,52256.62,6.8,12.4,0.0
2022-03-16 00:00:00,49767.37,6.7,13.5,0.0
2022-03-16 01:00:00,48760.5,5.9,8.9,0.0
2022-03-16 02:00:00,49081.38,6.1,10.0,0.0
2022-03-16 03:00:00,50712.09,5.0,10.5,0.0
2022-03-16 04:00:00,53549.98,4.1,8.4,0.0
2022-03-16 05:00:00,59070.22,3.2,7.4,0.0
2022-03-16 06:00:00,65141.28,2.6,8.0,0.0
2022-03-16 07:00:00,68689.31,3.1,10.0,13.0
2022-03-16 08:00:00,69123.71,4.5,13.3,113.0
2022-03-16 09:00:00,69336.81,5.8,15.5,223.0
2022-03-16 10:00:00,69496.22,7.8,11.8,361.0
2022-03-16 11:00:00,69922.72,9.4,10.1,476.0
2022-03-16 12:00:00,69825.89,10.3,8.9,502.0
2022-03-16 13:00:00,68294.14,10.2,10.0,449.0
2022-03-16 14:00:00,67799.74,10.9,10.5,447.0
2022-03-16 15:00:00,65909.76,11.0,10.7,329.0
2022-03-16 16:00:00,65511.29,10.9,10.0,267.0
2022-03-16 17:00:00,68019.92,10.1,7.6,139.0
2022-03-16 18:00:00,71423.89,8.9,9.3,42.0
2022-03-16 19:00:00,68277.88,7.3,10.8,0.0
2022-03-16 20:00:00,65129.84,6.6,14.3,0.0
2022-03-16 21:00:00,61690.76,5.9,15.3,0.0
2022-03-16 22:00:00,58326.17,5.7,16.0,0.0
2022-03-16 23:00:00,54733.57,5.0,13.3,0.0
2022-03-17 00:00:00,52473.23,4.6,12.1,0.0
2022-03-17 01:00:00,51558.81,4.1,12.8,0.0
2022-03-17 02:00:00,51530.71,3.4,9.7,0.0
2022-03-17 03:00:00,51851.95,3.2,12.2,0.0
2022-03-17 04:00:00,54106.48,3.3,14.0,0.0
2022-03-17 05:00:00,60093.29,3.2,14.0,0.0
2022-03-17 06:00:00,66097.8,2.9,14.0,0.0
2022-03-17 07:00:00,69040.66,3.0,14.1,16.0
2022-03-17 08:00:00,70751.08,4.9,15.9,127.0
2022-03-17 09:00:00,71295.58,7.0,15.2,268.0
2022-03-17 10:00:00,72058.9,9.0,15.4,351.0
2022-03-17 11:00:00,72837.7,11.1,17.3,462.0
2022-03-17 12:00:00,72147.07,12.2,17.6,423.0
2022-03-17 13:00:00,70433.57,11.7,18.7,377.0
2022-03-17 14:00:00,69455.86,11.8,17.1,192.0
2022-03-17 15:00:00,68204.4,11.6,12.2,126.0
2022-03-17 16:00:00,68429.85,12.1,10.4,165.0
2022-03-17 17:00:00,69172.62,10.1,5.9,46.0
2022-03-17 18:00:00,70906.19,10.6,3.7,14.0
2022-03-17 19:00:00,67636.41,10.2,4.6,0.0
2022-03-17 20:00:00,63603.32,8.2,9.3,0.0
2022-03-17 21:00:00,60416.06,7.5,15.9,0.0
2022-03-17 22:00:00,56104.18,7.2,14.5,0.0
2022-03-17 23:00:00,52739.02,7.1,14.2,0.0
2022-03-18 00:00:00,50801.64,6.9,13.4,0.0
2022-03-18 01:00:00,49278.17,6.9,13.9,0.0
2022-03-18 02:00:00,50154.71,6.7,14.1,0.0
2022-03-18 03:00:00,51007.52,6.8,15.2,0.0
2022-03-18 04:00:00,53203.56,6.8,14.4,0.0
2022-03-18 05:00:00,58621.88,6.3,13.0,0.0
2022-03-18 06:00:00,64702.77,5.2,12.8,0.0
2022-03-18 07:00:00,67942.23,4.2,14.8,15.0
2022-03-18 08:00:00,68241.68,4.8,12.0,114.0
2022-03-18 09:00:00,69282.98,6.4,10.9,249.0
2022-03-18 10:00:00,69905.01,8.2,10.8,420.0
2022-03-18 11:00:00,69622.1,9.9,10.3,500.0
2022-03-18 12:00:00,67990.42,10.9,9.4,529.0
2022-03-18 13:00:00,65356.75,11.1,6.8,566.0
2022-03-18 14:00:00,64822.54,11.8,8.7,558.0
2022-03-18 15:00:00,63284.54,12.0,11.8,480.0
2022-03-18 16:00:00,63476.23,11.7,12.7,348.0
2022-03-18 17:00:00,65259.61,10.8,9.7,207.0
2022-03-18 18:00:00,68588.33,8.1,7.7,68.0
2022-03-18 19:00:00,65706.59,5.2,10.4,1.0
2022-03-18 20:00:00,61545.42,4.3,9.0,0.0
2022-03-18 21:00:00,58351.45,4.8,8.7,0.0
2022-03-18 22:00:00,54919.55,5.7,11.5,0.0
2022-03-18 23:00:00,52307.25,4.9,10.0,0.0
2022-03-19 00:00:00,49668.76,4.6,13.4,0.0
2022-03-19 01:00:00,48033.06,3.8,15.1,0.0
2022-03-19 02:00:00,47942.56,2.6,12.9,0.0
2022-03-19 03:00:00,48329.79,2.0,13.3,0.0
2022-03-19 04:00:00,49213.75,1.5,12.2,0.0
2022-03-19 05:00:00,49832.65,0.9,11.7,0.0
2022-03-19 06:00:00,52238.54,0.6,11.7,0.0
2022-03-19 07:00:00,54901.15,1.1,12.6,22.0
2022-03-19 08:00:00,56410.22,3.2,12.4,141.0
2022-03-19 09:00:00,57232.08,5.2,14.7,289.0
2022-03-19 10:00:00,58584.32,6.7,17.3,424.0
2022-03-19 11:00:00,59391.26,7.9,17.6,477.0
2022-03-19 12:00:00,57704.83,9.1,18.8,585.0
2022-03-19 13:00:00,56018.43,9.1,24.1,496.0
2022-03-19 14:00:00,55896.72,9.1,20.2,450.0
2022-03-19 15:00:00,56038.21,9.6,24.3,425.0
2022-03-19 16:00:00,56735.63,9.5,23.6,308.0
2022-03-19 17:00:00,59466.2,9.2,20.0,196.0
2022-03-19 18:00:00,61871.27,7.8,18.8,70.0
2022-03-19 19:00:00,59626.57,6.3,17.4,1.0
2022-03-19 20:00:00,56360.09,5.3,17.7,0.0
2022-03-19 21:00:00,55231.89,4.6,17.6,0.0
2022-03-19 22:00:00,52007.67,3.9,18.7,0.0
2022-03-19 23:00:00,48445.35,3.5,19.4,0.0
2022-03-20 00:00:00,46171.07,3.0,19.5,0.0
2022-03-20 01:00:00,44612.08,3.0,19.2,0.0
2022-03-20 02:00:00,44317.54,2.5,18.4,0.0
2022-03-20 03:00:00,44448.98,2.0,19.4,0.0
2022-03-20 04:00:00,45136.49,1.7,19.8,0.0
2022-03-20 05:00:00,45016.79,1.3,18.8,0.0
2022-03-20 06:00:00,46068.55,0.9,18.4,0.0
2022-03-20 07:00:00,49563.16,1.1,20.1,25.0
2022-03-20 08:00:00,53271.9,2.6,18.5,152.0
2022-03-20 09:00:00,55711.67,4.2,23.0,306.0
2022-03-20 10:00:00,56551.15,5.7,22.8,441.0
2022-03-20 11:00:00,57078.37,7.6,22.2,543.0
2022-03-20 12:00:00,55393.86,9.1,22.8,606.0
2022-03-20 13:00:00,52773.59,10.4,22.2,619.0
2022-03-20 14:00:00,52499.2,10.9,23.3,583.0
2022-03-20 15:00:00,52178.39,10.9,24.0,499.0
2022-03-20 16:00:00,52455.68,10.6,23.7,375.0
2022-03-20 17:00:00,56344.75,9.8,21.3,226.0
2022-03-20 18:00:00,59967.78,8.1,20.6,78.0
2022-03-20 19:00:00,58471.26,7.0,20.4,2.0
2022-03-20 20:00:00,55547.88,6.2,19.7,0.0
2022-03-20 21:00:00,54518.58,5.5,19.2,0.0
2022-03-20 22:00:00,51474.95,4.8,17.3,0.0
2022-03-20 23:00:00,49385.46,4.0,15.3,0.0
2022-03-21 00:00:00,48170.73,3.2,15.2,0.0
2022-03-21 01:00:00,47508.98,3.0,13.4,0.0
2022-03-21 02:00:00,47235.48,2.7,15.7,0.0
2022-03-21 03:00:00,48694.14,2.4,14.8,0.0
2022-03-21 04:00:00,51572.85,1.8,13.8,0.0
2022-03-21 05:00:00,58475.15,1.0,14.3,0.0
2022-03-21 06:00:00,64649.76,0.6,14.3,0.0
2022-03-21 07:00:00,67801.97,1.0,15.6,30.0
2022-03-21 08:00:00,67646.45,3.0,16.1,162.0
2022-03-21 09:00:00,68040.5,5.1,15.0,318.0
2022-03-21 10:00:00,67355.99,7.2,17.8,458.0
2022-03-21 11:00:00,67819.29,8.6,19.7,562.0
2022-03-21 12:00:00,67585.26,9.8,18.9,623.0
2022-03-21 13:00:00,65998.46,11.6,16.6,634.0
2022-03-21 14:00:00,65370.66,12.3,16.9,597.0
2022-03-21 15:00:00,63555.41,12.6,16.6,510.0
2022-03-21 16:00:00,63324.95,12.4,16.3,385.0
2022-03-21 17:00:00,64865.07,11.4,13.0,234.0
2022-03-21 18:00:00,68349.42,8.4,9.7,83.0
2022-03-21 19:00:00,66252.31,5.6,9.3,2.0
2022-03-21 20:00:00,62528.99,5.0,10.0,0.0
2022-03-21 21:00:00,59206.82,4.6,11.1,0.0
2022-03-21 22:00:00,55338.36,3.9,11.0,0.0
2022-03-21 23:00:00,53046.75,3.5,10.9,0.0
2022-03-22 00:00:00,50955.43,3.0,11.0,0.0
2022-03-22 01:00:00,49590.11,2.6,9.5,0.0
2022-03-22 02:00:00,49882.78,1.2,9.1,0.0
2022-03-22 03:00:00,50813.31,0.4,8.7,0.0
2022-03-22 04:00:00,53332.98,0.2,9.4,0.0
2022-03-22 05:00:00,58808.43,-0.1,9.7,0.0
2022-03-22 06:00:00,64507.04,-0.5,9.2,0.0
2022-03-22 07:00:00,67861.54,0.6,10.2,33.0
2022-03-22 08:00:00,68328.25,3.2,11.7,167.0
2022-03-22 09:00:00,67830.43,5.7,10.0,323.0
2022-03-22 10:00:00,67246.47,8.1,10.6,463.0
2022-03-22 11:00:00,67187.12,10.2,9.2,568.0
2022-03-22 12:00:00,66138.91,11.9,7.0,628.0
2022-03-22 13:00:00,64522.55,14.4,12.0,640.0
2022-03-22 14:00:00,63644.49,15.1,12.5,603.0
2022-03-22 15:00:00,62259.76,15.4,10.9,515.0
2022-03-22 16:00:00,61911.99,15.2,9.0,388.0
2022-03-22 17:00:00,64328.37,13.8,5.2,236.0
2022-03-22 18:00:00,68152.5,9.6,9.9,85.0
2022-03-22 19:00:00,65226.97,6.7,11.2,3.0
2022-03-22 20:00:00,61586.52,5.1,11.7,0.0
2022-03-22 21:00:00,58157.46,4.2,10.5,0.0
2022-03-22 22:00:00,53536.41,3.3,10.8,0.0
2022-03-22 23:00:00,50613.76,2.6,11.2,0.0
2022-03-23 00:00:00,48575.41,2.0,10.5,0.0
2022-03-23 01:00:00,47695.68,2.2,10.4,0.0
2022-03-23 02:00:00,47814.26,1.2,10.7,0.0
2022-03-23 03:00:00,49357.83,0.6,11.3,0.0
2022-03-23 04:00:00,52156.37,2.2,7.0,0.0
2022-03-23 05:00:00,58006.99,0.9,4.5,0.0
2022-03-23 06:00:00,63766.36,-0.5,7.9,0.0
2022-03-23 07:00:00,66624.8,1.8,7.1,35.0
2022-03-23 08:00:00,67549.35,5.2,8.0,168.0
2022-03-23 09:00:00,67548.94,8.1,2.9,322.0
2022-03-23 10:00:00,67176.65,10.6,2.6,459.0
2022-03-23 11:00:00,67462.68,12.9,3.3,562.0
2022-03-23 12:00:00,66420.18,14.5,4.2,621.0
2022-03-23 13:00:00,64817.16,16.0,4.7,631.0
2022-03-23 14:00:00,63827.81,16.8,6.2,595.0
2022-03-23 15:00:00,62630.27,16.9,8.1,509.0
2022-03-23 16:00:00,62367.52,16.1,10.8,386.0
2022-03-23 17:00:00,64730.28,14.1,11.6,237.0
2022-03-23 18:00:00,68249.97,10.9,13.2,88.0
2022-03-23 19:00:00,65795.71,8.4,13.4,4.0
2022-03-23 20:00:00,61709.65,6.7,12.4,0.0
2022-03-23 21:00:00,58294.2,5.2,11.5,0.0
2022-03-23 22:00:00,54111.35,3.8,9.4,0.0
2022-03-23 23:00:00,50824.86,2.5,8.2,0.0
2022-03-24 00:00:00,48686.71,1.2,8.1,0.0
2022-03-24 01:00:00,47856.92,1.6,7.9,0.0
2022-03-24 02:00:00,48268.82,0.2,10.1,0.0
2022-03-24 03:00:00,49323.29,-0.4,9.2,0.0
2022-03-24 04:00:00,52020.13,-0.8,7.7,0.0
2022-03-24 05:00:00,57504.35,-1.2,8.0,0.0
2022-03-24 06:00:00,63257.59,-1.9,9.4,0.0
2022-03-24 07:00:00,66614.22,0.2,6.6,39.0
2022-03-24 08:00:00,66741.05,2.9,4.5,175.0
2022-03-24 09:00:00,67016.83,5.7,2.6,329.0
2022-03-24 10:00:00,67395.63,8.4,1.5,466.0
2022-03-24 11:00:00,67238.38,10.6,1.0,569.0
2022-03-24 12:00:00,65834.76,12.2,1.3,629.0
2022-03-24 13:00:00,64505.32,13.7,3.3,639.0
2022-03-24 14:00:00,63342.82,14.5,4.8,602.0
2022-03-24 15:00:00,61880.85,14.7,6.0,516.0
2022-03-24 16:00:00,62226.44,14.4,6.0,392.0
2022-03-24 17:00:00,64266.43,13.3,3.9,243.0
2022-03-24 18:00:00,67859.99,9.0,10.2,92.0
2022-03-24 19:00:00,65401.79,6.7,8.9,5.0
2022-03-24 20:00:00,61477.12,5.3,9.2,0.0
2022-03-24 21:00:00,57925.82,4.1,9.8,0.0
2022-03-24 22:00:00,53836.13,2.7,12.2,0.0
2022-03-24 23:00:00,50230.95,2.0,12.2,0.0
2022-03-25 00:00:00,48098.29,1.2,11.1,0.0
2022-03-25 01:00:00,47338.67,2.7,8.1,0.0
2022-03-25 02:00:00,47466.66,3.8,4.9,0.0
2022-03-25 03:00:00,48509.4,3.3,1.5,0.0
2022-03-25 04:00:00,51613.13,2.8,4.1,0.0
2022-03-25 05:00:00,57328.52,-0.6,8.4,0.0
2022-03-25 06:00:00,62979.45,-0.8,10.2,0.0
2022-03-25 07:00:00,66128.1,1.9,5.9,41.0
2022-03-25 08:00:00,66160.46,5.7,7.4,174.0
2022-03-25 09:00:00,66553.23,9.2,5.2,325.0
2022-03-25 10:00:00,66975.05,12.1,7.4,458.0
2022-03-25 11:00:00,66771.78,13.8,10.0,558.0
2022-03-25 12:00:00,65987.16,14.8,10.2,614.0
2022-03-25 13:00:00,63439.01,15.8,8.2,624.0
2022-03-25 14:00:00,62343.71,15.8,10.0,492.0
2022-03-25 15:00:00,61022.94,15.6,9.8,374.0
2022-03-25 16:00:00,61498.52,15.6,9.9,322.0
2022-03-25 17:00:00,63088.16,14.6,4.9,197.0
2022-03-25 18:00:00,65942.88,10.9,10.2,84.0
2022-03-25 19:00:00,63829.93,8.4,10.7,5.0
2022-03-25 20:00:00,59561.18,7.0,10.8,0.0
2022-03-25 21:00:00,56651.95,6.2,10.8,0.0
2022-03-25 22:00:00,53414.13,4.8,13.6,0.0
2022-03-25 23:00:00,49664.61,4.2,11.4,0.0
2022-03-26 00:00:00,47525.3,3.8,10.1,0.0
2022-03-26 01:00:00,46233.84,4.8,9.1,0.0
2022-03-26 02:00:00,46159.84,5.1,9.4,0.0
2022-03-26 03:00:00,46601.46,4.3,8.8,0.0
2022-03-26 04:00:00,47645.34,4.1,9.7,0.0
2022-03-26 05:00:00,47950.43,4.1,11.7,0.0
2022-03-26 06:00:00,50261.21,3.9,11.6,0.0
2022-03-26 07:00:00,53510.94,5.0,14.4,44.0
2022-03-26 08:00:00,55570.96,7.2,15.8,179.0
2022-03-26 09:00:00,57408.15,9.3,17.9,335.0
2022-03-26 10:00:00,57758.68,10.4,18.1,325.0
2022-03-26 11:00:00,57234.41,9.7,17.7,103.0
2022-03-26 12:00:00,55127.34,10.6,18.7,177.0
2022-03-26 13:00:00,53492.55,12.4,19.4,394.0
2022-03-26 14:00:00,52445.27,12.6,21.9,233.0
2022-03-26 15:00:00,52381.4,12.6,20.4,260.0
2022-03-26 16:00:00,52455.0,12.3,19.7,209.0
2022-03-26 17:00:00,54963.35,11.7,18.7,130.0
2022-03-26 18:00:00,57224.64,10.8,16.2,39.0
2022-03-26 19:00:00,55435.77,9.6,11.7,3.0
2022-03-26 20:00:00,52034.93,8.8,7.6,0.0
2022-03-26 21:00:00,50340.26,7.2,6.2,0.0
2022-03-26 22:00:00,47335.31,6.3,6.6,0.0
2022-03-26 23:00:00,44172.53,5.0,8.0,0.0
2022-03-27 00:00:00,42499.88,4.2,7.6,0.0
2022-03-27 01:00:00,41120.74,2.5,9.8,0.0
2022-03-27 02:00:00,40515.06,2.2,7.4,0.0
2022-03-27 03:00:00,41274.55,1.3,7.1,0.0
2022-03-27 04:00:00,41599.46,1.2,7.1,0.0
2022-03-27 05:00:00,42302.77,1.6,6.2,0.0
2022-03-27 06:00:00,44234.85,0.2,7.7,0.0
2022-03-27 07:00:00,47688.61,2.1,4.8,33.0
2022-03-27 08:00:00,49644.35,3.8,1.8,116.0
2022-03-27 09:00:00,52014.28,5.8,4.4,208.0
2022-03-27 10:00:00,53118.0,8.9,4.5,392.0
2022-03-27 11:00:00,51337.53,11.5,5.4,562.0
2022-03-27 12:00:00,49461.97,12.6,7.9,532.0
2022-03-27 13:00:00,48607.96,13.7,7.1,507.0
2022-03-27 14:00:00,47752.93,14.3,7.3,600.0
2022-03-27 15:00:00,48069.23,14.6,8.3,515.0
2022-03-27 16:00:00,50295.81,14.4,9.0,393.0
2022-03-27 17:00:00,52717.92,13.9,8.6,246.0
2022-03-27 18:00:00,54908.29,11.2,6.8,98.0
2022-03-27 19:00:00,53452.21,8.2,9.4,7.0
2022-03-27 20:00:00,52116.91,7.2,8.7,0.0
2022-03-27 21:00:00,49684.73,6.4,9.0,0.0
2022-03-27 22:00:00,47017.03,5.9,8.8,0.0
2022-03-27 23:00:00,45214.63,5.8,8.7,0.0
2022-03-28 00:00:00,44085.41,5.7,9.0,0.0
2022-03-28 01:00:00,44686.6,5.8,9.0,0.0
2022-03-28 02:00:00,45897.62,5.3,9.8,0.0
2022-03-28 03:00:00,49231.34,4.9,9.7,0.0
2022-03-28 04:00:00,55841.4,4.4,9.4,0.0
2022-03-28 05:00:00,62835.07,4.0,9.4,0.0
2022-03-28 06:00:00,65682.04,3.5,8.8,0.0
2022-03-28 07:00:00,66816.79,4.2,12.0,41.0
2022-03-28 08:00:00,67521.68,4.5,10.1,96.0
2022-03-28 09:00:00,67837.89,5.9,12.3,190.0
2022-03-28 10:00:00,67985.44,8.4,11.2,421.0
2022-03-28 11:00:00,67362.78,10.4,11.2,569.0
2022-03-28 12:00:00,65879.32,12.2,13.8,630.0
2022-03-28 13:00:00,64972.46,14.5,14.4,639.0
2022-03-28 14:00:00,63438.82,14.9,14.5,602.0
2022-03-28 15:00:00,62861.07,15.1,13.8,516.0
2022-03-28 16:00:00,64048.1,14.8,15.5,391.0
2022-03-28 17:00:00,65104.49,13.8,15.9,250.0
2022-03-28 18:00:00,65990.4,11.9,11.0,102.0
2022-03-28 19:00:00,63035.28,9.4,10.7,8.0
2022-03-28 20:00:00,59072.87,8.1,11.7,0.0
2022-03-28 21:00:00,55207.76,7.9,10.0,0.0
2022-03-28 22:00:00,51471.88,8.1,13.2,0.0
2022-03-28 23:00:00,49050.69,7.1,13.0,0.0
2022-03-29 00:00:00,47745.71,5.5,11.8,0.0
2022-03-29 01:00:00,47548.27,4.9,10.6,0.0
2022-03-29 02:00:00,48646.47,4.3,11.2,0.0
2022-03-29 03:00:00,50988.56,4.2,9.7,0.0
2022-03-29 04:00:00,57274.91,5.1,13.7,0.0
2022-03-29 05:00:00,63436.59,4.9,14.6,0.0
2022-03-29 06:00:00,66112.92,4.8,15.4,0.0
2022-03-29 07:00:00,67426.4,4.8,16.4,13.0
2022-03-29 08:00:00,68628.66,5.2,17.0,64.0
2022-03-29 09:00:00,69450.81,5.8,17.1,129.0
2022-03-29 10:00:00,69448.38,7.0,17.8,244.0
2022-03-29 11:00:00,68955.39,7.8,18.6,301.0
2022-03-29 12:00:00,67474.35,9.2,19.3,511.0
2022-03-29 13:00:00,66652.85,11.5,20.2,546.0
2022-03-29 14:00:00,65054.39,11.5,18.8,378.0
2022-03-29 15:00:00,64371.36,11.8,18.7,476.0
2022-03-29 16:00:00,64878.92,11.4,21.4,412.0
2022-03-29 17:00:00,64898.26,10.5,20.0,212.0
2022-03-29 18:00:00,65166.34,9.6,13.5,48.0
2022-03-29 19:00:00,62489.66,8.7,9.2,5.0
2022-03-29 20:00:00,58761.46,8.3,12.0,0.0
2022-03-29 21:00:00,54550.42,6.8,8.5,0.0
2022-03-29 22:00:00,50603.0,5.6,8.2,0.0
2022-03-29 23:00:00,48321.89,3.6,6.6,0.0
2022-03-30 00:00:00,46834.45,2.0,8.6,0.0
2022-03-30 01:00:00,46609.95,2.3,6.7,0.0
2022-03-30 02:00:00,47910.93,0.6,8.2,0.0
2022-03-30 03:00:00,50673.41,0.5,7.1,0.0
2022-03-30 04:00:00,56822.67,0.4,6.9,0.0
2022-03-30 05:00:00,63458.67,0.8,5.8,0.0
2022-03-30 06:00:00,66844.22,2.2,3.9,0.0
2022-03-30 07:00:00,68030.05,3.0,4.3,26.0
2022-03-30 08:00:00,69202.08,3.9,6.0,66.0
2022-03-30 09:00:00,69501.48,5.6,6.1,206.0
2022-03-30 10:00:00,69627.62,6.4,5.6,253.0
2022-03-30 11:00:00,68803.58,6.7,5.8,211.0
2022-03-30 12:00:00,67068.99,6.6,6.4,152.0
2022-03-30 13:00:00,66287.09,7.7,6.5,132.0
2022-03-30 14:00:00,65202.87,8.0,7.6,184.0
2022-03-30 15:00:00,65176.64,8.1,7.8,191.0
2022-03-30 16:00:00,65776.42,7.9,8.5,109.0
2022-03-30 17:00:00,66701.44,7.7,9.8,58.0
2022-03-30 18:00:00,66913.35,7.2,11.7,31.0
2022-03-30 19:00:00,63919.4,6.2,16.8,3.0
2022-03-30 20:00:00,60464.86,5.4,16.3,0.0
2022-03-30 21:00:00,56230.66,4.8,14.1,0.0
2022-03-30 22:00:00,52267.97,4.3,17.9,0.0
2022-03-30 23:00:00,50129.53,3.5,20.2,0.0
2022-03-31 00:00:00,48845.08,2.8,18.7,0.0
2022-03-31 01:00:00,49140.03,2.0,15.7,0.0
2022-03-31 02:00:00,50529.86,1.2,15.1,0.0
2022-03-31 03:00:00,53068.37,0.4,15.3,0.0
2022-03-31 04:00:00,59034.14,-0.2,16.2,0.0
2022-03-31 05:00:00,65030.54,-0.9,17.0,0.0
2022-03-31 06:00:00,68541.7,-1.3,18.3,1.0
2022-03-31 07:00:00,69809.78,-0.6,18.4,55.0
2022-03-31 08:00:00,71184.99,0.2,20.9,153.0
2022-03-31 09:00:00,71606.76,1.5,21.3,283.0
2022-03-31 10:00:00,72258.98,3.0,21.7,394.0
2022-03-31 11:00:00,71417.49,4.5,23.1,435.0
2022-03-31 12:00:00,70071.34,5.6,25.2,437.0
2022-03-31 13:00:00,69546.95,6.4,20.6,353.0
2022-03-31 14:00:00,69049.06,6.4,20.7,361.0
2022-03-31 15:00:00,68564.59,6.3,21.7,213.0
2022-03-31 16:00:00,69110.32,6.4,22.3,159.0
2022-03-31 17:00:00,69374.09,6.3,22.2,84.0
2022-03-31 18:00:00,68286.69,5.9,21.5,23.0
2022-03-31 19:00:00,65945.68,5.7,24.1,3.0
2022-03-31 20:00:00,62969.08,5.3,25.8,0.0
2022-03-31 21:00:00,59516.33,4.7,26.2,0.0
2022-03-31 22:00:00,56388.29,4.0,25.3,0.0
2022-03-31 23:00:00,54442.55,3.2,24.1,0.0
2022-04-01 00:00:00,53243.94,2.6,22.2,0.0
2022-04-01 01:00:00,53024.57,2.6,22.4,0.0
2022-04-01 02:00:00,53733.28,2.0,21.8,0.0
2022-04-01 03:00:00,56463.05,1.4,21.1,0.0
2022-04-01 04:00:00,62264.91,1.0,20.1,0.0
2022-04-01 05:00:00,68488.94,0.8,19.9,0.0
2022-04-01 06:00:00,72082.31,0.6,19.9,1.0
2022-04-01 07:00:00,73516.04,0.8,21.2,24.0
2022-04-01 08:00:00,75269.63,1.3,23.7,87.0
2022-04-01 09:00:00,76716.48,1.9,24.9,115.0
2022-04-01 10:00:00,76938.05,3.3,26.8,269.0
2022-04-01 11:00:00,75370.65,5.1,27.2,464.0
2022-04-01 12:00:00,73303.16,6.3,28.4,575.0
2022-04-01 13:00:00,71978.33,6.9,26.0,642.0
2022-04-01 14:00:00,70070.34,6.8,26.0,434.0
2022-04-01 15:00:00,70248.79,7.0,25.5,467.0
2022-04-01 16:00:00,70036.49,6.8,24.5,354.0
